date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:26:29	0/-1	---M--	303	error ('')			http://elecslal.net/user/view.php?id=2&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/view.126b98d5.delayed	(from http://elecslal.net/?time=1956549600)
00:26:29	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.126c0b30.delayed	(from http://elecslal.net/?time=1956549600)
00:26:29	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.126d0b30.delayed	(from http://elecslal.net/?time=1175403600)
00:26:29	0/-1	---M--	303	error ('')			http://elecslal.net/user/view.php?id=2&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/view.126e98d5.delayed	(from http://elecslal.net/?time=1175403600)
00:26:29	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.126f0b30.delayed	(from http://elecslal.net/?time=1175403600)
00:26:29	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.12700b30.delayed	(from http://elecslal.net/?time=1175403600)
00:26:29	0/-1	---M--	303	error ('')			http://elecslal.net/user/view.php?id=2&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/view.127198d5.delayed	(from http://elecslal.net/?time=1175403600)
00:26:29	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.12720b30.delayed	(from http://elecslal.net/?time=1175403600)
00:26:30	23948/23948	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:44:30%20GMT	http://elecslal.net/?time=1959228000	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/indexa994.html	(from http://elecslal.net/?time=1956549600)
00:26:31	23684/23684	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:44:30%20GMT	http://elecslal.net/calendar/view.php?view=month&time=1175403600&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/view41e3.html	(from http://elecslal.net/?time=1175403600)
00:26:31	23930/23930	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:44:31%20GMT	http://elecslal.net/?time=1172728800	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/index41ef.html	(from http://elecslal.net/?time=1175403600)
00:26:31	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:44:31%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTE3Nzk5NTYwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/setf33d.php	(from http://elecslal.net/calendar/view.php?view=month&time=1177995600&course=1)
00:26:32	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:44:32%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTE3Nzk5NTYwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/setd454.php	(from http://elecslal.net/calendar/view.php?view=month&time=1177995600&course=1)
00:26:33	20785/20785	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:44:32%20GMT	http://elecslal.net/calendar/view.php?view=day&course=1&time=1547701200	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/view1f48.html	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1547787600)
00:26:34	477/477	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:44:33%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PWRheSZ0aW1lPTE1NDc3ODc2MDAmY291cnNlPTE%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/setaf5b.php	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1547787600)
00:26:35	477/477	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:44:34%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PWRheSZ0aW1lPTE1NDc3ODc2MDAmY291cnNlPTE%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set10fa.php	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1547787600)
00:26:36	23992/23992	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:44:35%20GMT	http://elecslal.net/calendar/view.php?view=month&time=1547787600&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/view4493.html	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1547787600)
00:26:36	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:44:36%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTU0Nzg3NDAwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set8295.php	(from http://elecslal.net/calendar/view.php?view=month&time=1547874000&course=1)
00:26:37	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:44:37%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTU0Nzg3NDAwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set6ec5.php	(from http://elecslal.net/calendar/view.php?view=month&time=1547874000&course=1)
00:26:38	20523/20523	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:44:38%20GMT	http://elecslal.net/calendar/view.php?view=day&course=1&time=1572584400	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/view1732.html	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1572498000)
00:26:39	477/477	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:44:38%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PWRheSZ0aW1lPTE1NzI0OTgwMDAmY291cnNlPTE%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/setad9d.php	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1572498000)
00:26:40	477/477	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:44:39%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PWRheSZ0aW1lPTE1NzI0OTgwMDAmY291cnNlPTE%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set2603.php	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1572498000)
00:26:41	24079/24079	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:44:40%20GMT	http://elecslal.net/calendar/view.php?view=month&time=1572498000&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/view5b5a.html	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1572498000)
00:26:42	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:44:41%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTU3MjQxMTYwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set411f.php	(from http://elecslal.net/calendar/view.php?view=month&time=1572411600&course=1)
00:26:43	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:44:42%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTU3MjQxMTYwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set14ab.php	(from http://elecslal.net/calendar/view.php?view=month&time=1572411600&course=1)
00:26:44	23714/23714	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:44:43%20GMT	http://elecslal.net/calendar/view.php?view=month&course=1&time=1959228000	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/view4d8b.html	(from http://elecslal.net/calendar/view.php?view=month&course=1&time=1956549600)
00:26:44	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:44:44%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTk1NjU0OTYwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set62d8.php	(from http://elecslal.net/calendar/view.php?view=month&course=1&time=1956549600)
00:26:45	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:44:45%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTk1NjU0OTYwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set46b9.php	(from http://elecslal.net/calendar/view.php?view=month&course=1&time=1956549600)
00:26:45	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.12850b30.delayed	(from http://elecslal.net/?time=1959228000)
00:26:45	0/-1	---M--	303	error ('')			http://elecslal.net/user/view.php?id=2&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/view.128698d5.delayed	(from http://elecslal.net/?time=1959228000)
00:26:45	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.12870b30.delayed	(from http://elecslal.net/?time=1959228000)
00:26:45	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.12880b30.delayed	(from http://elecslal.net/?time=1959228000)
00:26:45	0/-1	---M--	303	error ('')			http://elecslal.net/user/view.php?id=2&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/view.128998d5.delayed	(from http://elecslal.net/?time=1959228000)
00:26:45	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.128a0b30.delayed	(from http://elecslal.net/?time=1959228000)
00:26:45	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.128b0b30.delayed	(from http://elecslal.net/?time=1172728800)
00:26:45	0/-1	---M--	303	error ('')			http://elecslal.net/user/view.php?id=2&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/view.128c98d5.delayed	(from http://elecslal.net/?time=1172728800)
00:26:45	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.128d0b30.delayed	(from http://elecslal.net/?time=1172728800)
00:26:45	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.128e0b30.delayed	(from http://elecslal.net/?time=1172728800)
00:26:45	0/-1	---M--	303	error ('')			http://elecslal.net/user/view.php?id=2&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/view.128f98d5.delayed	(from http://elecslal.net/?time=1172728800)
00:26:45	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.12900b30.delayed	(from http://elecslal.net/?time=1172728800)
00:26:46	23919/23919	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:44:46%20GMT	http://elecslal.net/?time=1961733600	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/indexdd11.html	(from http://elecslal.net/?time=1959228000)
00:26:48	23744/23744	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:44:46%20GMT	http://elecslal.net/calendar/view.php?view=month&time=1172728800&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/view6338.html	(from http://elecslal.net/?time=1172728800)
00:26:49	23952/23952	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:44:47%20GMT	http://elecslal.net/?time=1170309600	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/indexce17.html	(from http://elecslal.net/?time=1172728800)
00:26:49	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:44:48%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTE3NTQwMzYwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set14cd.php	(from http://elecslal.net/calendar/view.php?view=month&time=1175403600&course=1)
00:26:50	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:44:49%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTE3NTQwMzYwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/setaee1.php	(from http://elecslal.net/calendar/view.php?view=month&time=1175403600&course=1)
00:26:51	20779/20779	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:44:50%20GMT	http://elecslal.net/calendar/view.php?view=day&course=1&time=1547614800	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/view82b1.html	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1547701200)
00:26:51	477/477	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:44:51%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PWRheSZ0aW1lPTE1NDc3MDEyMDAmY291cnNlPTE%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/setd324.php	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1547701200)
00:26:52	477/477	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:44:52%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PWRheSZ0aW1lPTE1NDc3MDEyMDAmY291cnNlPTE%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set8e30.php	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1547701200)
00:26:53	23992/23992	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:44:52%20GMT	http://elecslal.net/calendar/view.php?view=month&time=1547701200&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/view745c.html	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1547701200)
00:26:54	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:44:53%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTU0Nzc4NzYwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/setd7d4.php	(from http://elecslal.net/calendar/view.php?view=month&time=1547787600&course=1)
00:26:55	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:44:54%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTU0Nzc4NzYwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set9064.php	(from http://elecslal.net/calendar/view.php?view=month&time=1547787600&course=1)
00:26:55	20521/20521	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:44:55%20GMT	http://elecslal.net/calendar/view.php?view=day&course=1&time=1572670800	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/viewfe16.html	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1572584400)
00:26:56	477/477	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:44:56%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PWRheSZ0aW1lPTE1NzI1ODQ0MDAmY291cnNlPTE%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/setaf82.php	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1572584400)
00:26:57	477/477	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:44:56%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PWRheSZ0aW1lPTE1NzI1ODQ0MDAmY291cnNlPTE%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set603f.php	(from http://elecslal.net/calendar/view.php?view=day&course=1&time=1572584400)
00:26:58	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:44:57%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTU3MjQ5ODAwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/setbb15.php	(from http://elecslal.net/calendar/view.php?view=month&time=1572498000&course=1)
00:26:59	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:44:58%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTU3MjQ5ODAwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set1766.php	(from http://elecslal.net/calendar/view.php?view=month&time=1572498000&course=1)
00:26:59	23717/23717	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:44:59%20GMT	http://elecslal.net/calendar/view.php?view=month&course=1&time=1961733600	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/view3cb7.html	(from http://elecslal.net/calendar/view.php?view=month&course=1&time=1959228000)
00:27:00	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:45:00%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTk1OTIyODAwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set4d72.php	(from http://elecslal.net/calendar/view.php?view=month&course=1&time=1959228000)
00:27:01	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:45:00%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTk1OTIyODAwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showcourses	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set3368.php	(from http://elecslal.net/calendar/view.php?view=month&course=1&time=1959228000)
00:27:01	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.12a20b30.delayed	(from http://elecslal.net/?time=1961733600)
00:27:01	0/-1	---M--	303	error ('')			http://elecslal.net/user/view.php?id=2&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/view.12a398d5.delayed	(from http://elecslal.net/?time=1961733600)
00:27:01	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.12a40b30.delayed	(from http://elecslal.net/?time=1961733600)
00:27:01	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.12a50b30.delayed	(from http://elecslal.net/?time=1961733600)
00:27:01	0/-1	---M--	303	error ('')			http://elecslal.net/user/view.php?id=2&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/view.12a698d5.delayed	(from http://elecslal.net/?time=1961733600)
00:27:01	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.12a70b30.delayed	(from http://elecslal.net/?time=1961733600)
00:27:01	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.12a80b30.delayed	(from http://elecslal.net/?time=1170309600)
00:27:01	0/-1	---M--	303	error ('')			http://elecslal.net/user/view.php?id=2&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/view.12a998d5.delayed	(from http://elecslal.net/?time=1170309600)
00:27:01	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.12aa0b30.delayed	(from http://elecslal.net/?time=1170309600)
00:27:01	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.12ab0b30.delayed	(from http://elecslal.net/?time=1170309600)
00:27:01	0/-1	---M--	303	error ('')			http://elecslal.net/user/view.php?id=2&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/view.12ac98d5.delayed	(from http://elecslal.net/?time=1170309600)
00:27:01	0/-1	---M--	303	error ('')			http://elecslal.net/user/profile.php?id=2	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/user/profile.12ad0b30.delayed	(from http://elecslal.net/?time=1170309600)
00:27:02	23930/23930	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:45:02%20GMT	http://elecslal.net/?time=1964408400	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/index97aa.html	(from http://elecslal.net/?time=1961733600)
00:27:03	23696/23696	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:45:01%20GMT	http://elecslal.net/calendar/view.php?view=month&time=1170309600&course=1	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/view596b.html	(from http://elecslal.net/?time=1170309600)
00:27:03	23923/23923	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2018:45:02%20GMT	http://elecslal.net/?time=1167631200	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/indexbd52.html	(from http://elecslal.net/?time=1170309600)
00:27:03	479/479	---M-Z	303	error ('See%20Other')	text/html	date:Mon,%2030%20Sep%202019%2018:45:03%20GMT	http://elecslal.net/calendar/set.php?return=aHR0cDovL2VsZWNzbGFsLm5ldC9jYWxlbmRhci92aWV3LnBocD92aWV3PW1vbnRoJnRpbWU9MTE3MjcyODgwMCZjb3Vyc2U9MQ%3D%3D&sesskey=iJhtJyp6Mi&var=showglobal	C:/Users/Shya-pc/Desktop/final%20web%20upload/elecslal/elecslal.net/calendar/set53e4.php	(from http://elecslal.net/calendar/view.php?view=month&time=1172728800&course=1)
